Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Armellino, Daniel",3/28/2019,4,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,7:00 AM,5:20 PM,10:20,5:20 PM,1,,,,,Yes,"98021,1",No,"Fabers south, but did not fish on the skagit"
"Armellino, Daniel",3/28/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,5:30 PM,6:24,3:54 PM,0.8,,,,,No,"98115,1",No,USGS
"Armellino, Daniel",3/28/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,5:30 PM,1:36,11:06 AM,0.2,,,,,No,"98115,1",No,USGS
"Armellino, Daniel",3/28/2019,4,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:30 AM,5:40 PM,7:10,5:40 PM,1,,,,,Yes,"98177,1",No,USFS launch
"Armellino, Daniel",3/28/2019,4,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,6:10 PM,3:40,6:10 PM,1,,,,,No,"98065,1",No,white creek
"Armellino, Daniel",3/28/2019,4,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,12:45 PM,7:08 PM,6:23,7:08 PM,1,,,,,Yes,"98223,1,98252,1,98270,1",Yes,"usfs launch, april interviewed"
"Armellino, Daniel",3/28/2019,4,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,,2,1,7:30 AM,7:30 PM,9:36,5:06 PM,0.8,,,,,Yes,"98177,1,98023,1,98077,1",No,native hole
"Armellino, Daniel",3/28/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,,2,1,7:30 AM,7:30 PM,2:24,9:54 AM,0.2,,,,,Yes,"98177,1,98023,1,98077,1",No,native hole
"Armellino, Daniel",3/28/2019,4,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:10 PM,7:40 PM,1:30,7:40 PM,1,,,,,Yes,"98065,1",Yes,white creek
"Armellino, Daniel",3/28/2019,4,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,7:50 PM,4:50,7:50 PM,1,,,,,Yes,"98117,1",No,
"Bosley, April",3/29/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,8:00 AM,9:45 AM,1:45,9:45 AM,1,,,,,No,"98133,1,98033,1,98027,1",No,
"Bosley, April",3/29/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,10:00 AM,2:30,10:00 AM,1,,,,,No,"98252,1,98210,1",No,
"Bosley, April",3/29/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Both,1,0,6:45 AM,10:15 AM,3:30,10:15 AM,1,,,,,No,"98188,1",,
"Bosley, April",3/29/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:20 AM,12:10 PM,0:50,12:10 PM,1,,,,,No,"98227,1",No,
"Bosley, April",3/29/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,12:20 PM,2:20,12:20 PM,1,,,,,No,"98252,1,98270,1",Yes,
"Bosley, April",3/29/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,12:30 PM,0:09,11:09 AM,0.1,,,,,No,"98229,1",Yes,
"Bosley, April",3/29/2019,1,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,12:30 PM,1:21,12:21 PM,0.9,,,,,No,"98229,1",Yes,
"Bosley, April",3/29/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,12:45 PM,6:15,12:45 PM,1,,,,,No,"98125,1",No,
"Bosley, April",3/29/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,1:00 PM,3:00,1:00 PM,1,,,,,No,"98117,1",No,
"Bosley, April",3/29/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,8:00 AM,1:05 PM,1:01,9:01 AM,0.2,,,,,No,"98206,2",No,
"Bosley, April",3/29/2019,1,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,8:00 AM,1:05 PM,4:04,12:04 PM,0.8,,,,,No,"98206,2",No,
"Bosley, April",3/29/2019,1,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:15 PM,1:15 PM,1:00,1:15 PM,1,,,,,No,"98272,1",No,
"Bosley, April",3/29/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,1:25 PM,3:25,1:25 PM,1,,,,,No,"98275,1",No,
"Lambert, Leah",3/29/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,10:45 AM,1:45,10:45 AM,1,,,,,No,"98229,1",No,"white ford, race face, tailgate cover"
"Lambert, Leah",3/29/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,11:30 AM,5:00,11:30 AM,1,,,,,No,"98225,1",No,silver subaru with roof rack
"Lambert, Leah",3/29/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,11:30 AM,3:30,11:30 AM,1,,,,,Yes,"98292,1,98232,1",No,
"Lambert, Leah",3/29/2019,2,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:30 AM,1:45 PM,2:15,1:45 PM,1,,,,,No,"98225,1",Yes,same guy [as row 2]
"Lambert, Leah",3/29/2019,2,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,2:00 PM,7:30,2:00 PM,1,SH,W,R,1,Yes,"98296,1,98012,1,98052,1",No,mill launch to USFS
"Lambert, Leah",3/29/2019,2,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,2:00 PM,7:30,2:00 PM,1,BLC,,R,1,Yes,"98296,1,98012,1,98052,1",No,mill launch to USFS
"Lambert, Leah",3/29/2019,2,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,2:00 PM,7:30,2:00 PM,1,WF,,R,2,Yes,"98296,1,98012,1,98052,1",No,mill launch to USFS
"Armellino, Daniel",3/29/2019,3,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:30 AM,2:40 PM,2:28,10:58 AM,0.4,BLC,,R,2,Yes,"98267,1,98237,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:30 AM,2:40 PM,2:28,10:58 AM,0.4,WF,,R,1,Yes,"98267,1,98237,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:30 AM,2:40 PM,3:42,12:12 PM,0.6,SH,W,R,1,Yes,"98267,1,98237,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,3:05 PM,6:26,1:56 PM,0.85,,,,,Yes,"98274,1,98087,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,3:05 PM,1:08,8:38 AM,0.15,,,,,Yes,"98274,1,98087,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,3:15 PM,4:22,10:52 AM,0.5,WF,,R,1,Yes,"98270,2,98271,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,3:15 PM,4:22,10:52 AM,0.5,,,,,Yes,"98270,2,98271,1",No,fabers south
"Armellino, Daniel",3/29/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,3:30 PM,8:00,3:30 PM,1,SH,W,R,1,No,"98908,1",No,slide pull out on skagit
"Armellino, Daniel",3/29/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,1:30 PM,5:45 PM,2:07,3:37 PM,0.5,WF,,R,1,Yes,"98045,1,26623,1",Yes,"government bridge, april interviewed"
"Armellino, Daniel",3/29/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Both,1,0,1:30 PM,5:45 PM,2:07,3:37 PM,0.5,,,,,Yes,"98045,1,26623,1",Yes,"government bridge, april interviewed"
"Armellino, Daniel",3/29/2019,3,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:30 AM,6:20 PM,10:50,6:20 PM,1,,,,,Yes,"98284,1,98232,1",No,hippie bar
"Armellino, Daniel",3/29/2019,3,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:00 PM,6:30 PM,0:19,12:19 PM,0.05,,,,,No,"98230,1",No,government bridge
"Armellino, Daniel",3/29/2019,3,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,12:00 PM,6:30 PM,6:10,6:10 PM,0.95,,,,,No,"98230,1",No,government bridge
"Armellino, Daniel",3/29/2019,3,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:45 AM,6:35 PM,11:50,6:35 PM,1,,,,,Yes,"98237,2",No,usfs launch
"Armellino, Daniel",3/29/2019,3,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Gear,1,0,8:00 AM,7:20 PM,11:20,7:20 PM,1,SH,W,R,1,Yes,"98027,1,98133,1,98033,1",No,usfs launch
"Armellino, Daniel",3/29/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,1:00 PM,7:35 PM,6:35,7:35 PM,1,SH,W,R,2,Yes,"98223,2",No,usfs launch
"Nelson, Rachel",3/29/2019,4,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,2:00 PM,5:00,2:00 PM,1,,,,,Yes,"98541,1,98257,1",No,marb to baker
"Nelson, Rachel",3/29/2019,4,13,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,Yes,Gear,2,0,7:00 AM,2:45 PM,5:25,12:25 PM,0.7,,,,,Yes,"98826,2",No,"client of row 14, native hole to faber"
"Nelson, Rachel",3/29/2019,4,13,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,Yes,Gear,2,0,7:00 AM,2:45 PM,2:19,9:19 AM,0.3,,,,,Yes,"98826,2",No,"client of row 14, native hole to faber"
"Nelson, Rachel",3/29/2019,4,14,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,Yes,Gear,1,1,7:00 AM,2:45 PM,5:25,12:25 PM,0.7,,,,,Yes,"98296,1",No,"guide of row 13, lucky strike, native hole to faber"
"Nelson, Rachel",3/29/2019,4,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,Yes,Gear,1,1,7:00 AM,2:45 PM,2:19,9:19 AM,0.3,,,,,Yes,"98296,1",No,"guide of row 13, lucky strike, native hole to faber"
"Nelson, Rachel",3/29/2019,4,15,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,Yes,Gear,1,0,9:00 AM,3:00 PM,6:00,3:00 PM,1,SH,W,R,2,Yes,"98370,2",No,"client of row 16, baker launch"
"Nelson, Rachel",3/29/2019,4,15,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,Yes,Gear,1,0,9:00 AM,3:00 PM,6:00,3:00 PM,1,WF,,R,1,Yes,"98370,2",No,"client of row 16, baker launch"
"Nelson, Rachel",3/29/2019,4,16,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,Yes,Gear,1,0,9:00 AM,3:00 PM,6:00,3:00 PM,1,,,,,Yes,"98294,1",No,"guide of row 15, Rob, baker launch"
"Nelson, Rachel",3/29/2019,4,17,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:00 AM,4:00 PM,5:00,11:00 AM,0.5,SH,W,R,1,Yes,"98237,2",No,hippie bar to baker
"Nelson, Rachel",3/29/2019,4,17,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:00 AM,4:00 PM,5:00,11:00 AM,0.5,,,,,Yes,"98237,2",No,hippie bar to baker
"Nelson, Rachel",3/29/2019,4,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,4:45 PM,9:15,4:45 PM,1,SH,W,R,1,Yes,"98221,198237,1",No,marb to steelhead
"Nelson, Rachel",3/29/2019,4,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,4:45 PM,9:15,4:45 PM,1,BLC,,R,1,Yes,"98221,198237,1",No,marb to steelhead
"Nelson, Rachel",3/29/2019,4,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,4:45 PM,9:15,4:45 PM,1,WF,,R,1,Yes,"98221,198237,1",No,marb to steelhead
"Nelson, Rachel",3/29/2019,4,19,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:30 AM,5:30 PM,11:00,5:30 PM,1,,,,,Yes,"98226,1,98225,1",No,marb to faber north
"Nelson, Rachel",3/29/2019,4,20,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,4,No,Both,2,1,7:30 AM,5:30 PM,8:00,3:30 PM,0.8,,,,,Yes,"98223,1,98033,2,60622,1",No,usfs to faber north
"Nelson, Rachel",3/29/2019,4,20,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,4,No,Both,2,1,7:30 AM,5:30 PM,2:00,9:30 AM,0.2,,,,,Yes,"98223,1,98033,2,60622,1",No,usfs to faber north
"Nelson, Rachel",3/29/2019,4,21,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Both,2,1,7:30 AM,5:30 PM,8:00,3:30 PM,0.8,,,,,Yes,"33483,1,98033,1,98221,1",No,usfs to faber north
"Nelson, Rachel",3/29/2019,4,21,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Both,2,1,7:30 AM,5:30 PM,2:00,9:30 AM,0.2,WF,,R,3,Yes,"33483,1,98033,1,98221,1",No,usfs to faber north
"Nelson, Rachel",3/29/2019,4,22,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,5:00 PM,6:15 PM,1:15,6:15 PM,1,,,,,No,"98363,1",No,"dean the fly guy, pull out leaving concrete"
"Nelson, Rachel",3/29/2019,4,23,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,7:00 AM,6:30 PM,11:30,6:30 PM,1,,,,,Yes,"98024,2,98109,1",No,steelhead to baker
"Nelson, Rachel",3/29/2019,4,24,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,2:00 PM,6:45 PM,4:45,6:45 PM,1,,,,,Yes,"98257,1",No,faber to baker
"Nelson, Rachel",3/29/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,1:30 PM,7:00 PM,5:30,7:00 PM,1,,,,,Yes,"98225,2",Yes,"leah checked, jackman creek"
"Nelson, Rachel",3/29/2019,5,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,11:00 AM,7:00 PM,5:36,4:36 PM,0.7,,,,,Yes,"98112,1,98284,1",No,usfs to faber
"Nelson, Rachel",3/29/2019,5,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,11:00 AM,7:00 PM,2:24,1:24 PM,0.3,,,,,Yes,"98112,1,98284,1",No,usfs to faber
"Nelson, Rachel",3/29/2019,5,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,1:00 PM,7:30 PM,6:30,7:30 PM,1,,,,,Yes,"98225,2",No,steelhead to baker
"Nelson, Rachel",3/29/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,6:15 PM,8:00 PM,1:45,8:00 PM,1,,,,,Yes,"98263,1",Yes,"dean the fly guy, pull out leaving concrete"
"Bosley, April",3/30/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:15 AM,8:45 AM,0:30,8:45 AM,1,,,,,No,"98177,1",No,
"Bosley, April",3/30/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,6:45 AM,9:00 AM,2:15,9:00 AM,1,,,,,No,"98102,2",No,
"Bosley, April",3/30/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,9:30 AM,2:30,9:30 AM,1,,,,,No,"98021,1",No,
"Bosley, April",3/30/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,10:10 AM,2:40,10:10 AM,1,,,,,No,"98056,1,98036,1",No,
"Bosley, April",3/30/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Both,1,0,7:30 AM,10:20 AM,2:50,10:20 AM,1,,,,,No,"98233,1",No,
"Bosley, April",3/30/2019,1,6,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,4,No,Fly,2,0,6:45 AM,10:45 AM,4:00,10:45 AM,1,BLC,,R,1,Yes,"98108,1,98117,2,98112,1",No,"on a small raft, only fished right bank of hippie bar so were really shore anglers"
"Bosley, April",3/30/2019,1,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,1,1,7:00 AM,11:15 AM,4:15,11:15 AM,1,,,,,No,"98273,1,98275,1,98251,1",No,
"Bosley, April",3/30/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,8:30 AM,11:20 AM,2:50,11:20 AM,1,,,,,No,"98290,1,98004,1",No,
"Bosley, April",3/30/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:30 AM,11:25 AM,1:55,11:25 AM,1,,,,,No,"98115,1",No,
"Bosley, April",3/30/2019,1,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,4,No,Gear,2,1,6:45 AM,12:25 PM,5:40,12:25 PM,1,,,,,Yes,"98226,3,?,1",No,"removed at 530 bridge, might put in lower down but were done with this run and were floating with anglers on line 11"
"Bosley, April",3/30/2019,1,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,1,1,6:45 AM,12:25 PM,5:40,12:25 PM,1,,,,,Yes,"98258,2,98226,1",No,"removed at 530 bridge, might put in lower down but were done with this run and were floating with anglers on line 10"
"Bosley, April",3/30/2019,2,12,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:45 AM,12:40 PM,5:55,12:40 PM,1,,,,,Yes,"98203,1,98290,1",No,
"Lambert, Leah",3/30/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:00 AM,2:00,11:00 AM,1,,,,,No,"98208,1",No,tacoma white
"Lambert, Leah",3/30/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,12:00 PM,4:00,12:00 PM,1,,,,,No,"98206,1",No,green older jeep A2X5443
"Lambert, Leah",3/30/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:30 AM,12:15 PM,3:45,12:15 PM,1,WF,,R,1,No,"98290,1",No,"red car, maybe not, blue sierra GMC [illegible]"
"Lambert, Leah",3/30/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,1,8:00 AM,12:45 PM,4:45,12:45 PM,1,,,,,Yes,"98228,2",No,
"Lambert, Leah",3/30/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,1:00 PM,1:00,1:00 PM,1,,,,,No,"98225,1",No,"tundra with shell, guy, gal, dog, C58"
"Lambert, Leah",3/30/2019,3,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,1:15 PM,4:45,1:15 PM,1,,,,,No,"98118,1",No,subaru blue AWL0222
"Lambert, Leah",3/30/2019,3,7,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,7:00 AM,1:30 PM,6:30,1:30 PM,1,SH,W,R,3,Yes,"98233,1,98223,1,98226,1",No,
"Lambert, Leah",3/30/2019,3,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,1:45 PM,6:15,1:45 PM,1,,,,,Yes,"98223,198252,1",No,
"Lambert, Leah",3/30/2019,3,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,1,8:30 AM,2:00 PM,5:30,2:00 PM,1,,,,,Yes,"98028,2",No,
"Lambert, Leah",3/30/2019,3,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,6:30 AM,2:15 PM,7:45,2:15 PM,1,SH,W,R,1,No,"98223,1",No,long white blond hair and beard
"Lambert, Leah",3/30/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,6:30 AM,2:30 PM,8:00,2:30 PM,1,SH,W,R,1,Yes,"98011,1,98258,1",No,
"Lambert, Leah",3/30/2019,4,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:30 AM,2:45 PM,4:15,2:45 PM,1,,,,,No,"98201,1,98840,1",No,C876SIG
"Armellino, Daniel",3/30/2019,5,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,8:00 AM,3:20 PM,3:40,11:40 AM,0.5,,,,,No,"98226,3",No,native hole
"Armellino, Daniel",3/30/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Both,1,0,8:00 AM,3:20 PM,3:40,11:40 AM,0.5,,,,,No,"98226,3",No,native hole
"Armellino, Daniel",3/30/2019,5,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,3:30 PM,8:30,3:30 PM,1,SH,W,R,4,Yes,"98284,1,98237,1,47502,1",No,hippie bar
"Armellino, Daniel",3/30/2019,5,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,3:45 PM,6:11,1:41 PM,0.75,SH,W,R,1,Yes,"98019,1,98077,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,3:45 PM,2:03,9:33 AM,0.25,,,,,Yes,"98019,1,98077,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:00 AM,3:50 PM,6:37,1:37 PM,0.75,,,,,Yes,"98284,1,98263,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:00 AM,3:50 PM,2:12,9:12 AM,0.25,,,,,Yes,"98284,1,98263,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,9:30 AM,4:50 PM,3:40,1:10 PM,0.5,,,,,Yes,"98237,1,98115,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,9:30 AM,4:50 PM,3:40,1:10 PM,0.5,,,,,Yes,"98237,1,98115,1",No,fabers south
"Armellino, Daniel",3/30/2019,5,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,4:55 PM,7:32,3:02 PM,0.8,,,,,Yes,"98271,2",No,fabers south
"Armellino, Daniel",3/30/2019,5,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,4:55 PM,1:53,9:23 AM,0.2,,,,,Yes,"98271,2",No,fabers south
"Armellino, Daniel",3/30/2019,5,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,5,No,Fly,3,2,9:30 AM,5:00 PM,3:45,1:15 PM,0.5,,,,,Yes,"98146,3",No,fabers south
"Armellino, Daniel",3/30/2019,5,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,5,No,Fly,3,2,9:30 AM,5:00 PM,3:45,1:15 PM,0.5,,,,,Yes,"98146,3",No,fabers south
"Armellino, Daniel",3/30/2019,5,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Both,1,0,11:00 AM,5:10 PM,6:10,5:10 PM,1,,,,,No,"98233,1",Yes,sauk/skagit junction
